"","PER","PBR","PCR","PSR","Div"
"BCRX",-11.9120291265088,9.3544844628553,-19.0456967163308,31.1124076868101,NA
"BDSI",42.1478539262062,25.0987501971831,-6.86423863671382,3.64056169712026,NA
"BFRA",-35.6288181592349,169.682114758947,-43.730103666438,47.708543035343,NA
"BIIB",26.8339445456422,5.40197803785361,14.9712301902527,5.55113440681772,NA
"BHTG",-5.31557708872745,-3.64182764689232,-9.29988162457181,18.3329664361341,NA
"BKYI",-3.76691586235771,1.38164821506553,-7.70735545711108,3.01479299328699,NA
"BIOL",-1.33495679101253,0.950301264524949,-1.5102006843363,0.592546029919448,NA
"BLFS",-86.9720106203022,23.5049245079208,392.029009026279,21.5232472020731,0.000447886313411207
"BLRX",NA,NA,NA,NA,NA
"BMRN",-160.941980656516,6.7067395768022,-2151.07585931255,14.3394577382339,NA
"BMRA",-18.1497779070941,6.15021789164205,-22.6571857246148,4.78137456788371,NA
"BNGO",-2.98430403224191,-1.38827835772128,-3.34950651360917,7.33603730146197,NA
"BVXV",-1.02900250643976,0.632032027305696,-3.53761846766169,NA,NA
"BPTH",-0.897061697059918,0.896394488657493,-0.908786520045243,195.438225405405,NA
"BIOS",-5.17197366472339,-4.5324948083821,-503.457404980341,0.470071831520209,NA
"BSGM",-5.73394810395439,-22.6115707056798,-9.83715780367853,NA,NA
"BSTC",39.3456314496852,6.60157957930435,33.8751709841283,16.2411385658929,NA
"TECH",54.8148898224401,6.40276902139916,40.5535012238286,10.7450288619005,0.00694357365421546
"BEAT",-115.360091814991,7.00394443450897,NA,6.73048110499662,NA
"BTAI",-22.680632297863,-104.834409368635,-46.8795036429872,NA,NA
"BCAC",-606.039137178866,5.00103395979321,-66.4896850636573,NA,NA
"BJRI",32.0587510049129,5.85530051635954,NA,1.39137033792022,NA
"BBOX",-0.141543593586093,0.281431131063526,-0.3039910311977,0.0182896066157439,0.254873619811
"BRAC",NA,NA,NA,NA,NA
"BLKB",53.9521151471949,11.5907514711537,20.178256327642,4.51249236717721,0.00648511163762243
"BL",-64.608651690707,8.34635503753886,382.794192403487,13.8906174172885,NA
"BLNK",-0.759195874912201,-1.63699476095888,-23.7203849393858,24.1786352908805,NA
"BLMN",NA,NA,NA,NA,NA
"BCOR",60.3852381005215,3.01587672589109,22.4138106828103,3.20426655506646,NA
"BLBD",30.5983843026722,-5.73048007308903,11.849238932852,0.569865185008712,0.00754814454950838
"BHBK",38.4023642428286,1.59177233123683,32.1495016246954,7.72017634508236,0.0151396334875525
"BLUE",-20.4550578531356,4.22906347971458,-24.4716577010404,193.795607389844,NA
"BKEP",-14.6175548003398,0.189331562336307,1.57860149741256,0.472819516431331,0.555064027831203
"BPMC",-20.9247252141859,4.96714485311794,-25.8570005756476,144.653662559507,NA
"BMCH",20.6079222582499,1.58443100831572,12.5983130248898,0.351580863418785,NA
"WIFI",-73.6121912630383,14.5737358768325,14.5871571709234,6.97548892444549,NA
"BOJA",NA,NA,NA,NA,NA
"BOKF",19.9716020606973,1.91206725931783,NA,4.32918671196629,NA
"BNSO",3286.82925,0.769343846919071,4.71906568557071,1.14096303046082,NA
"BKNG",37.5293592992035,7.80130955034537,18.8431429358332,6.92743810977644,NA
"BRQS",-7.05428732394366,2.88136395966696,-9.21982462012183,0.89260344637638,NA
"BOMN",-96.1418448927088,4.2257643481659,-191.573778804839,68.9830264983202,NA
"BPFH",31.5013375756218,1.5344012070859,NA,2.91137100183526,NA
"EPAY",303.20785806175,9.09627474817645,37.2010693428737,7.17673587146279,NA
"BOXL",-3.3082658696311,2.39047336396124,-16.1045949700085,0.840388015481277,NA
"BCLI",-14.9653687399031,12.603487414966,-31.3487758037225,NA,NA
"BDGE",30.940183064997,1.45069954333644,13.2968915559732,4.74529954577325,0.0292913928640951
"BLIN",-1.0633457047265,0.177601557743481,-2.13008506595745,0.122892037193887,NA
"BWB",20.5288491917816,2.52775356148204,13.9230477070115,6.84957394602711,NA
"BRID",16.572488345226,2.61105856026268,8.72553518993381,0.874990280045209,NA
"BCOV",-14.7764094984374,4.32052155611481,-44.7788754851731,1.84988254346976,NA
"BHF",-13.9620078835979,0.363598965208405,1.55407508244994,0.771697467466004,0.340682643661996
"AVGO",57.9534437868558,4.83397716969978,14.9682837562754,5.56006049486051,0.0168575030364547
"BVSN",-0.893668511970906,1.210346777945,-0.919109049350649,1.3916036809816,NA
"BYFC",11.8743830472103,0.46372064276885,-2.16446802268727,1.55971037981819,NA
"BWEN",-8.41306948640483,0.463622254847058,-3.24904391175223,0.208686078277753,NA
"BPY",46.8046927959494,1.00001912937931,11.5729913329577,1.11138284667268,0.0407023992112199
"BRKL",25.5552044815709,1.60605827102746,15.1976858511778,5.4618592352538,0.0209411662678098
"BRKS",36.291903277327,3.73953934869759,23.6147805952777,3.27948887333396,0.0122923441868624
"DOOO",16.3177312910284,-71.4747910543131,7.97846276747504,0.997196710423678,0.00565448808833138
"BRKR",64.4712534351145,6.98571894127378,32.8202106217617,2.86960786001472,0.00501239233095133
"BMTC",39.2929477320125,1.7102175956218,27.4616326065833,5.2689420651243,0.0163639412179234
"BLMT",21.1792349068497,1.69858346673857,3.52588020754387,5.30949741896969,NA
"BSQR",-3.05974961360124,0.881807572383074,NA,0.342963358948658,NA
"BLDR",NA,NA,NA,NA,NA
"BFST",61.6864430693069,1.66202170783894,37.5321129518072,6.53631184840338,0.00599219123853631
"CFFI",29.009205356056,1.34541853749418,7.16966257756384,2.11137257021352,0.0243222477930505
"CHRW",25.7060444886342,9.10317196974214,34.1097708547415,0.872854276371981,0.0198956730822809
"CA",39.1296625184681,3.11975256720611,15.3513701032387,4.34260717442267,0.0232723269065391
"CCMP",28.567395254683,4.16222671699407,17.5192503236212,4.88324417809097,0.0076881181519688
"CDNS",55.9793592388082,11.5501618476307,24.2712393253176,5.88021360430502,NA
"CDZI",-8.0668154086936,-3.47113225072746,-26.1011501051022,625.113585812357,NA
"CZR",-18.1596983296,2.11159282902326,-2.93150532656048,1.41754514437968,NA
"CSTE",24.0913682824656,1.2850746358229,9.89642470131275,1.0266993557733,NA
"PRSS",NA,NA,NA,NA,NA
"CLBS",NA,NA,NA,NA,NA
"CAMP",38.9689402419209,3.25537855175049,9.68019373934882,1.7696792671462,NA
"CVGW",46.8155093104373,7.17717387477068,28.0787581589958,1.62223020644963,0.00899580110667061
"CALA",-7.5270131531661,1.39345917355812,15.2313772089303,8.06960770564439,NA
"CALM",16.3853219515294,2.16444449526031,10.2958179976549,1.37294060143772,NA
"CLMT",-4.41975315319567,4.23646461526861,-16.96184512,0.119424224368989,NA
"CLXT",-16.8953290223249,7.6369379915095,-34.3324714900274,864.056393700787,NA
"ABCD",15.09662221729,-47.5915417016513,13.8239195577505,4.29991853790522,NA
"CATC",23.4154301453032,2.31990909858945,11.9535709733589,3.92434535133652,0.0220890630585517
"CAC",NA,NA,NA,NA,NA
"CAMT",19.4954464976364,3.22885166249511,166.480381651376,2.9116481146708,0.018372829074452
"CSIQ",8.80739109388182,0.849590638096696,4.30055681639859,0.258663094809363,NA
"CGIX",-1.07637284482759,0.839703530730432,-1.65693490120908,0.771768311527763,NA
"CPHC",16.2562797803158,1.63324218462824,9.38466623079115,1.16764950063189,0.0144603498992206
"CCBG",36.9124097394826,1.41085643362303,10.3406531449055,3.03227921837307,0.0101526385486827
"CPLP",13.3793852198316,0.443368238450932,2.81604163057004,1.43533737430504,0.142212275411229
"CSWC",7.89988551657466,1.00724257836828,-4.86229585205831,8.84019814382509,0.0463286195320893
"CFFN",20.8244431855208,1.27981675303823,20.4949371033998,8.04856143911609,0.026021735266508
"CAPR",11.4083738987416,2.47073491997536,-1.94918266749369,10.403242906006,NA
"CSTR",123.175562958028,1.26575649697401,-11.1283568075117,4.63363123731235,NA
"CPST",-5.88283098344305,2.28973420707326,-6.82574510357597,0.71201592814805,NA
"CARA",-13.7694190967742,9.22271819543674,-14.5976888212012,878.537305159166,NA
"CBLK",-15.3161046695993,-4.82072135920873,-167.330139098724,7.92993696841014,NA
"CARB",-301.953949275362,31.5802875996341,38.5706895946377,5.046394438366,NA
"CSII",767.918936798582,9.66822904737116,134.3897829233,5.98999626802062,NA
"CDLX",NA,NA,NA,NA,NA
"CATM",-10.0867354317165,3.7547045498781,6.72859487727865,0.972478089332773,NA
"CDNA",-16.6957873406768,-150.977930877079,-64.730455581184,19.1643619733466,NA
"CECO",-30.7118296767721,3.30722044259888,-44.9591643122677,1.64245094804966,NA
"CTRE",54.1772787446858,2.35745515220722,15.7858435837838,10.5411477511242,0.0375143680350594
"CARG",NA,NA,NA,NA,NA
"CARO",27.2978865044635,1.64029300287559,-89.8552809403088,6.78226794582982,0.00304066308626088
"CART",149.694469059406,2.07687645523541,18.2653474781033,4.13034868870373,NA
"CRZO",25.3359318337645,5.36007183449853,4.70005641671848,2.78678593454531,0.0039139158564102
"TAST",94.5990938511327,3.11226878031468,7.22916285396315,0.483366736118001,NA
"CARV",7.19757858472998,2.25600449438202,-3.10138391173521,0.464234417319761,NA
"CASM",-14.1515275237501,-4.86330829711997,-15.9482780890862,2.9612107485657,NA
"CASA",NA,NA,NA,NA,NA
"CWST",NA,NA,NA,NA,NA
"CASY",14.8601937886714,3.71642499612553,11.2532966791092,0.632229896880726,0.00820897069772686
"CASI",-27.4160124387639,7.66152357515082,-46.12076751322,NA,NA
"CASS",30.9891228911809,3.46123962403161,NA,5.72912388582578,NA
"CATB",-1.65628194708376,3.84349552238806,-1.68886939931435,90.6449984,NA
"CBIO",NA,NA,-6.10910431293882,NA,NA
"CPRX",-19.3915494995567,4.40992724008598,-25.9809095415327,NA,NA
"CATS",-11.2988983461963,171.182084632517,-20.8633973941368,19.9198538292082,NA
"CATY",18.4299460356051,1.6441686430474,13.0364946117312,6.13458030018265,0.0215408211506009
"CVCO",31.4791867744138,4.23541354740476,32.9419772506849,2.22217076334169,NA
"CBFV",22.0579704781106,1.64247391052586,13.2009434628975,4.38469490166891,0.0234836270448261
"CBAK",-0.887284223975387,8.67486790246142,3.06384051637195,0.32629555131606,NA
"CBTX",31.0788851329295,1.92032509513372,24.0763119415566,7.00542808790346,0.00514893671737606
"CDK",19.6999191176471,-20.5639506578947,16.2515797227036,3.30007443251804,0.0106775381867957
"CDTI",-1.71823125118304,2.07199627938827,-1.70212182636415,0.320157150918774,NA
"CDW",24.2848054302103,12.9219180384576,16.3314301658737,0.836056560576638,0.00841669109239237
"CECE",-88.4017510729614,1.43522720280432,40.756301978691,0.776027033684875,0.029099719510373
"CELC",-41.8442576694771,8.33344565688684,-52.8698368344913,NA,NA
"CELG",20.163072896,8.56515450285219,11.299930292459,4.55890443084211,NA
"CLDX",-0.771778912405542,0.303759646992626,-0.718489397684402,5.6344160715687,NA
"CLRB",-0.658648672144564,1.01316253702729,-0.897174224188613,NA,NA
"CLLS",-11.9322412044119,4.44423891360653,-22.6591041718425,35.1678168174403,NA
"CBMG",NA,NA,NA,NA,NA
"CLSN",-2.29085166899855,1.77985949039016,-2.85603022122961,95.060544,NA
"CELH",-24.0570596118457,12.0747702924518,-24.5956148192145,5.72526804509582,NA
"CYAD",-5.59474361202234,6.63754214789103,-7.09965045791049,89.128690960452,NA
"CETX",5.28855042451594,0.432563336762549,15.2252495425317,0.139813244332586,0.0313444313868258
"CDEV",73.4811242854118,NA,NA,12.9164823610963,NA
"CSFL",44.8327086038617,2.75884062063553,109.683220614316,8.47455337045387,0.0055599601586463
"CETV",40.8265089282283,-154.199777415342,9.79540483652527,1.55431846022027,NA
"CFBK",89.4120117647059,1.51015046819503,15.3885517590483,4.21754772475028,0.0123354922308767
"CENT",5.17061901862282,0.641180639498117,3.56568210727064,0.198390810707148,NA
"CVCY",19.6374083844289,1.31435199633516,10.922130620985,4.04824201181693,0.0109281963404048
"CENX",19.8657063684752,1.07067288608822,17.1617534063641,0.558987083444509,NA
"CNBKA",19.8488339087933,1.7005530029159,20.3976243030275,4.40981933292156,0.00497007961242958
"CNTY",31.8931474676466,1.10963056637965,10.265309575234,1.29564811870006,NA
"CRNT",18.7363681233933,2.17731323843523,16.998302606262,0.878038893724419,NA
"CERC",23.5532966447609,6.57073854018334,14.6219568741486,6.58171712166089,NA
"CERN",24.3742366242281,4.41596450665657,16.1599227025064,4.19216973307261,NA
"CERS",-14.7761931171082,22.9896163328197,-17.1382341342012,20.5475500367242,NA
"KOOL",-1.81499681997372,NA,-1.24921246306904,0.689113211375353,NA
"CEVA",34.946447850599,2.43212536886418,24.3192657648453,6.80023442696013,NA
"CSBR",-93.7174227642276,46108.972,-112.827827079935,6.83399614643545,NA
"CYOU",6.09156892147675,0.505310430981589,NA,1.14253725823379,NA
"BURG",-1.23498716568228,0.796258622504549,-11.7679616582371,0.2057566719442,NA
"CTHR",-7.29627794072232,0.550515223458166,-8.92848136474985,0.707190393896611,NA
"GTLS",74.7369455,2.60861938917976,44.5241377446809,2.11633745347896,NA
"CHTR",7.49439748559879,1.89737649984648,6.20353547933746,1.78343625983021,NA
"CHKP",21.8059080634133,4.86329637070733,15.7789643910282,9.44026614071166,NA
"CHEK",-2.05948255040426,3.40782455546147,-2.19925726775956,NA,NA
"CKPT",-3.19979851832253,4.82426906455688,-4.69321719164349,42.0648295652174,NA
"CEMI",-21.7995153615328,10.6200167043907,-27.5898035858469,5.78383553205196,NA
"CHFC",24.1804090506482,1.35027985022196,13.1034184335785,5.38650845967919,0.0217834706698213
"CCXI",32.7507444985721,7.37880260385785,119.90478597786,7.0899007963926,NA
"CHMG",26.5086796769852,1.31470226215348,8.3298578980757,2.8771691305364,0.0249645244308868
"CHKE",-0.154755528050153,0.359303639228696,-1.77991110517666,0.295065801464328,NA
"CHFS",-0.30878793849111,0.474876979923636,-0.646900369127517,2.1702933858711,NA
"CHMA",-3.37260657571013,1.44817914652495,-3.70428856862103,NA,NA
"CSSE",1.50007911538903,0.625383237840237,-3.34167333074688,3.20784899992033,NA
"PLCE",26.1057159318992,4.66773611090587,10.3137932018863,1.18223359024742,0.0127090477576572
"CMRX",NA,NA,NA,NA,NA
"CADC",-2.11477810424849,1.85287621272817,12.1500944341478,0.458687212799261,NA
"CAAS",-5.08744009355939,0.328676818846678,1.96242729348195,0.197212808903886,NA
"CBPO",42.1026412493937,4.78204505259639,27.994445777825,7.72280886605658,NA
"CCCL",-0.0945343114534342,0.0119778985110891,-4.06719320625611,0.0101260140035435,NA
"GLG",-1.40244300889554,-2.84606667740169,-12.6670568531947,-5.66650412324963,NA
"CCRC",21.9158149596413,4.90616140271088,64.0446813046259,2.16110646400752,NA
"JRJC",-1.22159637568609,0.830342184558157,-1.70485108209047,1.05289652332739,NA
"HGSH",9.60916488469002,0.375673223650774,-2.6397606044111,1.05851551385957,NA
"CIFS",3.172546833474,1.07281385778593,2.76392029689523,3.03764802384634,NA
"CJJD",-3.15490383227179,2.85342447052749,-26.0003536119138,0.559993056485165,NA
"CLDC",-0.508492902058391,0.488133665794326,2.84971185574197,-0.618955332392792,0.0309722049632462
"CHNR",-1.56129123883184,-3.02047674943567,-3.17594547673945,NA,NA
"CREG",-1.20059447055258,0.052762130183572,-37.8924809630204,NA,NA
"CXDC",6.48570559555765,0.216593751012763,1.86686439277809,0.119635405028426,NA
"CCIH",-0.0801067474624893,-0.0593121902496455,-0.298586312739169,0.0346861329536178,NA
"CNET",-2.69273333333333,1.78358792359021,-20.6544886363636,0.584648746595758,NA
"IMOS",4.56942657514647,0.705269185314125,3.07415333987978,0.712348822748347,0.0670378833774734
"CDXC",-18.0836951108747,3.82194605427964,-20.9858873431307,9.70448079997427,NA
"CHSCM",NA,NA,NA,NA,NA
"CHDN",26.8644776780627,5.89063355614556,17.2858508982585,4.27347911398142,0.00570023750206583
"CHUY",15.39829185661,2.35959049438511,10.0462561173449,1.20640208177191,NA
"CDTX",NA,NA,NA,NA,NA
"CMCT",1.97059577092371,1.88458522336074,-650.232925764192,3.14971359190442,0.0518148216151498
"CMPR",84.0950384149269,39.2659596741475,19.1217702462409,1.41858057982497,NA
"CINF",11.7903244019139,1.49470932912774,11.7118716730038,2.14949214933706,0.0259198017285928
"CIDM",-1.77115656565657,-1.353846513329,1.48749631647096,0.492227812005969,NA
"CTAS",24.3619989118817,6.70962352056637,20.9921110604049,3.1250430470652,0.00867545137826726
"CRUS",14.1671491836168,1.97551176523248,7.20090405414309,1.49786470572111,NA
"CSCO",1909.15365822836,4.8608208130062,15.3671083276101,4.25718431796311,0.0284181135555595
"CTRN",24.0032359681625,1.67005538316115,8.26926912348714,0.463194081094644,0.0120975409058178
"CTXR",-2.53270203148729,1.19841101638154,-3.29962553465881,NA,NA
"CZNC",24.4259560044893,1.73236948042644,16.8500517187984,5.67181927480584,0.0341396873231043
"CZWI",32.0214331332533,1.08898059959446,20.4084573833206,3.02916914865428,0.0105221640926392
"CZFC",17.1655362243573,1.44225858532967,14.5797265108072,3.4325724374286,0.00986317417518449
"CIZN",31.7164766056765,1.32800579280922,11.060955057661,3.26273361558408,0.0399873685010058
"CTXS",-688.274963077369,14.3686945481989,15.7004797660623,5.04847935664354,NA
"CHCO",21.3032978275843,2.27736500387059,14.7012815025115,6.12872259888821,0.0236981763351521
"CIVB",24.0671402789171,2.10680914166712,16.9102323838801,4.96998881924445,0.0104586190223567
"CLAR",-453.536701337296,1.87278472469352,-34.2186322869955,1.78824515048012,NA
"CLNE",-6.11134091396696,1.13408819878686,-89.2287304219643,1.41758119900819,NA
"CLFD",45.1568976768519,2.69285004041837,27.5889186705796,2.34972368751995,NA
"CLRO",-0.996433672029354,0.249641274948291,-1.52318606407076,0.337801597933212,0.158553033263279
"CLSD",-2.95399148791861,8.13502909175812,-3.41036446567351,504.961298550725,NA
"CLIR",-4.15429390495868,16.5351829769737,-4.86964943085493,74.4695648148148,NA
"CMTA",NA,NA,NA,NA,NA
"CBLI",NA,NA,NA,NA,NA
"CLVS",-4.7801508673574,NA,NA,29.828861306768,NA
"CLPS",48.2312937185737,6.71759270542593,-24.6023245142595,2.39927821382196,0.00522059355818947
"CMSS",784.42447739066,52.9093251813496,-2117.98691005164,NA,NA
"CME",15.1988144633952,2.75564045237598,NA,16.9448411914725,NA
"CCNE",17.8077326027397,1.73214897298184,13.7336558853168,4.00972283279236,0.0238917770572174
"CCB",35.5012494481236,2.93687193924914,25.3360630169358,5.93397675419716,NA
"COKE",12.0901970632413,3.18276740650446,3.79163907496686,0.269939128883161,0.00799227385994882
"COCP",-139.120448613377,0.809116081593928,-12.3541699261191,NA,NA
"CODA",18.9928702387037,4.58724697646032,13.1042663486759,3.51895574039705,NA
"CDXS",-37.2092222995304,34.8581609157942,-97.64501609038,17.1050550935551,NA
"CODX",-4.45357763615295,8.04915902355108,-9.65107752037195,4045.09005481597,NA
"CVLY",22.4322230923026,1.63973965253716,16.1349635088981,4.02541940981254,0.0169305587062834
"JVA",56.5370584383066,1.05875667278212,17.8904433261345,0.342518381391252,NA
"CCOI",399.498379850238,-22.8921485411141,21.0153128860719,4.94955981234516,0.0347853686904026
"CGNX",44.5668694758943,7.20888042484934,35.2004422194782,10.5572147870847,0.00367730642604264
"CTSH",28.5448886144681,4.02394905578405,17.836108216103,2.89881920838352,0.00617262203718435
"CWBR",-17.6192032829351,22.7397666832526,-22.6920232410379,NA,NA
"COHR",16.7331773495814,2.97938314862318,9.02281904164367,2.0111338922574,NA
"CHRS",-3.69900571860436,27.6832639517345,-4.39867086066924,566.190354755784,NA
"COHU",27.2227951770545,3.09272257524447,22.4925348930818,2.53492521207585,0.00735617929608046
"CLCT",21.1356529185375,9.23758982338099,11.3066768122158,1.92554941051001,0.0689140127897792
"COLL",-7.85002167902224,5.64653990199846,-8.7691645975708,20.638146965866,NA
"CIGI",54.2621417476122,9.37446659519756,12.5714305661264,1.17600144328683,0.0014481493420516
"CLGN",-54.6696459770115,125.674579764395,-63.828126146276,684.353841726619,NA
"CBAN",19.8939425185316,1.66079964338518,11.9574517532095,3.1000876989602,0.0077318222150466
"COLB",24.4577931141533,1.39633244849794,21.1845116564093,6.03979450008873,0.018844256906008
"CLBK",59.451295700309,3.88152199767185,50.3412088840441,12.2721035568606,NA
"COLM",59.1110107466492,3.83114334694451,18.2158215764171,2.51973325658072,0.00819272607806875
"CMCO",37.1680184908226,2.00895166193485,11.7729048965705,0.976999958304494,0.00446036460507883
"CMCSA",7.32757967491415,2.42600712380841,7.77641661150306,1.96908223192864,0.0173216983626184
"CCNI",15.9777753032725,1.36928627880204,5.65166835591705,0.273596855655259,NA
"CBSH",22.0562230087918,2.62892426089986,15.6061831930678,5.6337477355865,0.0148822564278438
"CVGI",-137.148902639296,3.12861415268524,103.606060700044,0.309625636394692,NA
"COMM",25.9012709217398,3.04566978484379,8.56021439856998,1.10045907712656,NA
"JCS",-2.18967354979421,0.526619702002779,7.09447702963353,0.314546284230174,0.0563173936649839
"ESXB",25.816703456893,1.49962271074087,12.410418780032,3.85300779064708,NA
"CFBI",148.696183533448,1.12883320745872,27.9284391108247,6.88233367735789,NA
"CTBI",15.5587133202571,1.50964072854857,12.8492698593447,4.55284892311189,0.0286844844941863
"CWBC",19.3451152797558,1.35694650492365,6.67564709681949,2.70109490071305,0.013293894555117
"CVLT",-46.3037143134087,7.09343053575671,34.0529163468736,4.09812496836543,NA
"CGEN",-5.64779096746344,7.14547632863433,-6.82826733642116,NA,NA
"CPSI",-22.1084888888889,2.77806063812589,15.9901518419828,1.36517984884103,0.0307785773906644
"CTG",95.8768511166253,0.982864545177045,8.37234474539545,0.256554370704824,NA
"SCOR",-3.53741294204191,1.51624580345229,-17.6474291286233,2.46662298754302,NA
"CHCI",-2.05276871945259,-0.566873370225402,1.65875387045814,0.184898296279991,NA
"CMTL",26.4668283785146,1.55806988949621,15.6501472668044,1.38083807083558,0.0121057352229175
"CNAT",-8.94910692221437,5.56081672471717,-4.68780993073751,4.40069134581888,NA
"CNCE",NA,NA,NA,NA,NA
"CDOR",-13.8934322573795,1.3038417732871,14.3979252860915,2.35156884064483,0.0680864553540971
"CFMS",-1.12019769036954,1.29039606669103,-1.58548690432164,0.76835681047174,NA
"CNFR",NA,NA,5.29591468646865,0.501002888007743,NA
"CNMD",37.7380916611098,3.55111790742556,NA,2.62932512129705,NA
"CTWS",33.2715471698113,2.83459123386575,22.7329370442193,7.7747774394231,0.0167243162176809
"CNOB",16.495906033102,1.25677508900196,5.41913275834458,4.82523704956102,0.013526080715274
"CONN",157.127319356336,1.89791552662465,19.7720812484181,0.669850329577693,NA
"CNSL",13.9122568787452,NA,NA,NA,NA
"CWCO",31.7695401852773,1.31720766600766,14.2793229169644,3.12697333423318,0.0229733387780443
"CNAC",-223.538407488051,10.3075327384935,-138.026020980688,NA,NA
"CNST",-3.22878159465843,-1.04684773235725,-4.61879157132975,NA,NA
"ROAD",5.04800307219662,0.863774058522417,2.80115924734162,0.231339711234539,NA
"CPSS",22.1867909694555,0.454140645982048,0.387359344858288,0.542790377917555,NA
"CFRX",-10.6441299324937,5.2950858104964,-6.73374434898326,NA,NA
"CTRV",-0.50025934977231,2.82197001985333,-0.457712643949791,NA,NA
"CTRL",47.0664742474498,4.30315433161873,27.3581372135322,3.07314410869343,NA
"CVON",-85.7230689440219,121.890575429888,-105.393123237278,0.748248211499076,NA
"AWSM",-62.5264376004749,-18.3731002950743,43.811963785762,2.10393286108044,0.00823508691581097
"CPRT",28.5434763692754,7.54372549726488,22.2912873666761,6.60542164651284,NA
"CRBP",-13.2686145278649,7.44484875205251,-15.4763330285961,176.293235581583,NA
"CORT",11.5581841978904,7.81500492229064,NA,9.37441259791082,NA
"CORE",NA,NA,NA,0.140450037300614,NA
"CORI",-9.60451836042935,28.3141343449297,-12.3428003764453,14.4058732739141,NA
"CSOD",-49.0364228906823,135.969665370705,44.5511627610724,6.24012987541106,NA
"CORV",-4.05904213209889,7.47400277949351,-5.01342828140537,5.04015765578141,NA
"CRVL",29.7108535929402,6.19554679978502,17.063472116746,1.8993980818483,NA
"CRVS",NA,NA,-5.4526503289189,NA,NA
"CSGP",116.539313028241,5.39322621857614,60.9229153952016,14.813869245672,NA
"COST",31.9469696177664,7.82262698508321,NA,0.707194741920099,NA
"CPAH",-3.7267581590166,1.45642365067358,-4.9452876489953,0.969383723985181,NA
"ICBK",16.6531265885624,1.26126277202112,14.8027791898332,3.79411624592834,0.0116079211953433
"COUP",-88.9394760872046,16.1965276767341,197.065945877592,20.8587308598351,NA
"CVTI",7.48901444831256,1.69884231889751,NA,0.588906878938791,NA
"COWN",-7.35927815704702,0.770110174392533,-4.2789177091209,0.851138521642832,NA
"PMTS",-1.59714016356202,-0.293985774499473,14.4841594561187,0.137929761988841,0.214490604017204
"CPSH",NA,NA,NA,NA,NA
"CRAI",47.040414538492,1.72171718493243,7.76826419163505,0.962607739782477,0.0138699775079802
"CBRL",15.2642012115338,6.49681152186132,11.4322228056379,1.2472496626733,0.0307688129606704
"BREW",34.748171164549,2.53004284698488,19.7226626534748,1.59506996182323,NA
"CRAY",-6.25515407721794,2.09124978453498,-11.414093276612,2.13274349123205,NA
"CACC",17.3477123543173,5.3111696503451,14.411474114841,9.47924967925625,NA
"DGLD",NA,NA,NA,NA,NA
"CREE",-14.2162441421877,1.92541440911483,23.7819132637818,2.66462256976059,NA
"CRESY",1.16512755845697,0.300232630594982,0.456070257364791,0.161144200359103,0.149625114390501
"CRNX",-61.5756223654035,-37.5348138729863,-59.4839090621374,275.720280684597,NA
"CRSP",-29.9801345875331,10.9105586907449,-29.2359453328958,49.9878542332366,NA
"CRTO",16.9032457956016,1.74902885567624,6.28137058885838,0.671318862955938,NA
"CROX",-259.180246618814,7.38224101148683,13.9634070015469,1.34057918717202,0.00874571680414422
"CRON",757.377037334404,21.8440417747314,-340.055191059841,462.181822635963,NA
"CCRN",NA,NA,7.12208119451525,NA,NA
"CRWS",18.3326050976498,1.40858639808739,22.5775784753363,0.788142877472606,0.0581588507623305
"CYRX",NA,NA,-94.0861303788926,NA,NA
"CSGS",20.1396388762141,3.60572785678024,9.71617437792366,1.5651937354195,0.021725958709512
"CCLP",-5.90793715006305,2.50778520271066,5.99594829528003,0.792546192728528,0.138459084013031
"CSPI",21.8955202251877,2.5001408266273,19.7463172245205,0.470976996286396,0.0327965907163079
"CSWI",-63.198519946137,2.82552184824939,17.4002413105941,2.30188280986567,NA
"CSX",11.101741567766,4.1296515726406,17.4903589791705,5.32315273279102,0.0116588259242759
"CTIC",-2.51139815637494,5.45592554166868,-2.87721765574104,4.49626759723216,NA
"CTIB",-8.25796127884484,1.16495604914892,10.5116507953397,0.235404912747152,NA
"CTRP",8.89601582981577,0.224991268448438,2.69567727128556,0.711562027422704,NA
"CUE",-6.16117670629924,2.32355656673643,-11.741590338985,NA,NA
"CUI",-4.48714020176344,0.982649827784156,-6.02931027857829,0.678338132692885,NA
"CPIX",NA,NA,NA,NA,NA
"CMLS",-1.29783822041488,-0.385120205713136,3.09584682895284,0.236063152592937,NA
"CRIS",-1.40025648479847,3.11163568540824,-1.54394530038259,7.5426828652253,NA
"CUTR",10.209328309939,4.71866586534757,21.4326579407853,2.02127084419742,NA
"CVBF",29.1580809197435,2.8367927157508,21.7296549945556,9.34972952146105,0.018806996768521
"CVV",6.91252745698825,0.894622266997225,-15.2845950215529,0.884290092847468,NA
"CYAN",18.8068328780488,1.06461609874634,12.9375863758389,0.565059466510333,NA
"CYBR",159.872581954418,7.23336883590185,31.7123425443105,9.78352929488233,NA
"CYBE",96.0704733231707,2.41085767568188,-51.9556723000824,2.36334841467759,NA
"CYCC",-1.12329152633706,0.7661667738675,-2.22946336898396,NA,0.0120529711893212
"CBAY",-23.5508318031716,7.63994340000235,-33.0577766911165,64.8990272,NA
"CY",-53.5842117569674,2.76248939247006,NA,2.15577968410123,NA
